event_id,customer_id,event_time,event_type,amount,currency,payment_method,failure_reason,attempt_count,successful_payments,failed_payments,customer_age_days,customer_lifetime_value,days_since_last_payment,checkout_duration_seconds,prior_recovery_rate,intervention,recovered,recovered_amount
EVT-009894,CUS-101768,2026-02-14T00:12:00+00:00,invoice.overdue,2331.56,INR,upi,invoice_delay,0,0,4,966,180855.11,36.2,642.8,0.041,STOP,0,0
EVT-010673,CUS-102458,2026-02-14T00:21:00+00:00,payment.degraded,2834.13,INR,netbanking,systemic_degradation,3,3,0,1243,169965.52,15.09,643.7,0.416,STOP,1,2834.13
EVT-010216,CUS-100317,2026-02-14T00:58:00+00:00,subscription.failed,4883.93,INR,wallet,insufficient_balance,3,3,4,504,110732.64,57.53,280.4,0.347,STOP,0,0
EVT-002610,CUS-100940,2026-02-14T01:28:00+00:00,invoice.overdue,7981.36,INR,card,invoice_delay,3,1,2,1154,157682.21,19.81,530.1,0.768,STOP,0,0
EVT-000144,CUS-101358,2026-02-14T01:40:00+00:00,invoice.overdue,4177.52,INR,upi,invoice_delay,3,0,4,585,238580.01,70.47,858.1,0.0,STOP,0,0
EVT-007139,CUS-101259,2026-02-14T01:48:00+00:00,payment.failed,2611.42,INR,card,transient_failure,3,5,6,599,232716.3,20.45,251.4,0.034,ALTERNATIVE_METHOD,1,2611.42
EVT-004474,CUS-100277,2026-02-14T01:57:00+00:00,invoice.overdue,3814.9,INR,wallet,invoice_delay,1,0,1,1124,66880.59,49.65,314.1,0.0,PAYMENT_LINK,0,0
EVT-000033,CUS-101690,2026-02-14T02:32:00+00:00,checkout.abandoned,39922.9,INR,netbanking,customer_abandonment,1,0,4,881,45253.65,48.75,49.8,0.0,STOP,0,0
EVT-003283,CUS-101381,2026-02-14T03:10:00+00:00,payment.failed,9152.31,INR,upi,insufficient_balance,2,0,1,29,107036.4,15.38,116.6,0.785,RETRY,0,0
EVT-004206,CUS-102070,2026-02-14T03:25:00+00:00,payment.degraded,5230.56,INR,wallet,systemic_degradation,1,0,4,634,82384.33,79.1,312.9,0.0,ALTERNATIVE_METHOD,0,0
EVT-000228,CUS-100948,2026-02-14T03:29:00+00:00,invoice.overdue,3202.95,INR,card,invoice_delay,2,0,2,171,135006.59,77.61,746.0,0.0,STOP,0,0
EVT-006878,CUS-100806,2026-02-14T03:54:00+00:00,payment.failed,3976.47,INR,card,insufficient_balance,1,3,6,1080,132233.18,98.04,551.8,0.114,STOP,0,0
EVT-000920,CUS-100248,2026-02-14T04:08:00+00:00,payment.failed,730.26,INR,upi,transient_failure,3,1,3,84,55032.78,3.69,854.0,0.494,STOP,0,0
EVT-001138,CUS-101543,2026-02-14T04:11:00+00:00,checkout.abandoned,2174.85,INR,card,customer_abandonment,1,0,4,118,243175.4,82.97,516.1,0.0,STOP,0,0
EVT-005779,CUS-101272,2026-02-14T04:20:00+00:00,payment.failed,699.27,INR,netbanking,bank_decline,0,1,3,1202,194630.27,22.84,86.6,0.154,RETRY,0,0
EVT-006926,CUS-100559,2026-02-14T05:22:00+00:00,payment.failed,2339.06,INR,netbanking,insufficient_balance,2,1,5,535,96106.34,11.53,814.8,0.807,STOP,0,0
EVT-008445,CUS-101690,2026-02-14T05:31:00+00:00,payment.failed,4642.67,INR,netbanking,transient_failure,0,3,7,881,45253.65,56.18,804.1,0.169,REMINDER,1,4642.67
EVT-011186,CUS-101185,2026-02-14T05:31:00+00:00,payment.failed,3277.42,INR,netbanking,network_error,0,3,5,611,92865.52,77.96,247.2,0.241,RETRY,1,3277.42
EVT-002158,CUS-102350,2026-02-14T05:47:00+00:00,checkout.abandoned,2329.27,INR,card,customer_abandonment,1,2,6,1223,240131.78,17.41,313.3,0.923,STOP,0,0
EVT-005359,CUS-102571,2026-02-14T05:54:00+00:00,payment.failed,10233.35,INR,wallet,insufficient_balance,1,0,0,833,100826.87,65.6,522.8,0.075,REMINDER,0,0
EVT-006850,CUS-100111,2026-02-14T06:50:00+00:00,payment.failed,6197.53,INR,wallet,repeated_failure,1,0,4,1174,73334.31,41.85,769.4,0.0,STOP,0,0
EVT-002750,CUS-100825,2026-02-14T07:35:00+00:00,subscription.failed,3270.73,INR,netbanking,transient_failure,0,0,4,729,244061.67,57.94,109.6,0.0,STOP,0,0
EVT-002642,CUS-101991,2026-02-14T07:52:00+00:00,invoice.overdue,3191.14,INR,wallet,invoice_delay,2,2,6,540,83514.37,55.35,73.3,0.764,STOP,0,0
EVT-010665,CUS-102425,2026-02-14T08:11:00+00:00,payment.failed,1986.49,INR,wallet,transient_failure,1,2,2,346,134488.45,100.25,356.9,0.348,RETRY,1,1986.49
EVT-002716,CUS-101342,2026-02-14T08:19:00+00:00,payment.degraded,3948.23,INR,upi,systemic_degradation,1,0,1,103,49607.52,12.86,14.0,0.0,ALTERNATIVE_METHOD,1,3948.23
EVT-006320,CUS-100215,2026-02-14T08:55:00+00:00,payment.failed,2403.09,INR,card,network_error,1,1,2,117,12712.89,34.62,260.5,0.051,REMINDER,0,0
EVT-001631,CUS-102522,2026-02-14T09:33:00+00:00,payment.failed,9240.95,INR,wallet,insufficient_balance,1,0,1,1232,66520.52,82.68,218.3,0.0,PAYMENT_LINK,0,0
EVT-007245,CUS-101145,2026-02-14T09:40:00+00:00,checkout.abandoned,9120.87,INR,netbanking,customer_abandonment,1,5,7,1368,185857.9,39.25,717.2,0.524,WAIT,1,9120.87
EVT-002844,CUS-101730,2026-02-14T10:05:00+00:00,subscription.failed,1552.85,INR,netbanking,expired_method,2,2,6,845,246939.79,39.92,722.8,0.183,STOP,0,0
EVT-009111,CUS-100626,2026-02-14T10:38:00+00:00,payment.failed,892.5,INR,upi,transient_failure,1,3,0,284,9730.68,40.19,693.4,0.08,ALTERNATIVE_METHOD,1,892.5
EVT-000632,CUS-102975,2026-02-14T10:56:00+00:00,payment.failed,7782.49,INR,netbanking,insufficient_balance,2,0,4,109,130107.44,81.22,226.9,0.0,STOP,0,0
EVT-005037,CUS-101548,2026-02-14T11:31:00+00:00,checkout.abandoned,2350.73,INR,upi,customer_abandonment,1,0,0,426,64067.28,37.87,853.0,0.0,ALTERNATIVE_METHOD,0,0
EVT-007889,CUS-102508,2026-02-14T11:38:00+00:00,payment.failed,201.15,INR,wallet,expired_method,2,2,4,1052,7322.32,26.57,178.2,0.742,RETRY,0,0
EVT-002870,CUS-101660,2026-02-14T11:44:00+00:00,subscription.failed,12210.28,INR,wallet,transient_failure,2,1,1,1165,142810.21,78.12,714.4,0.467,RETRY,0,0
EVT-009050,CUS-100083,2026-02-14T11:48:00+00:00,payment.failed,2476.62,INR,wallet,network_error,2,3,6,106,169740.64,57.68,81.5,0.209,PAYMENT_LINK,1,2476.62
EVT-011331,CUS-102396,2026-02-14T12:09:00+00:00,payment.failed,1711.24,INR,netbanking,transient_failure,0,5,0,1097,72677.98,119.07,861.1,0.705,RETRY,1,1711.24
EVT-001802,CUS-102039,2026-02-14T12:27:00+00:00,subscription.failed,431.34,INR,netbanking,transient_failure,0,3,1,624,22754.3,98.21,354.9,0.483,PAYMENT_LINK,1,431.34
EVT-009673,CUS-100880,2026-02-14T12:47:00+00:00,payment.failed,12257.92,INR,card,repeated_failure,0,2,1,1317,137684.8,93.84,780.2,0.452,WAIT,0,0
EVT-010050,CUS-101742,2026-02-14T13:06:00+00:00,invoice.overdue,2628.61,INR,upi,invoice_delay,2,2,6,501,189103.3,97.61,259.2,0.18,STOP,0,0
EVT-008580,CUS-102609,2026-02-14T13:12:00+00:00,payment.failed,3728.77,INR,wallet,transient_failure,1,0,4,496,45708.47,38.89,96.6,0.221,PAYMENT_LINK,0,0
EVT-004081,CUS-102926,2026-02-14T14:44:00+00:00,checkout.abandoned,13115.68,INR,card,customer_abandonment,0,2,1,615,229868.12,100.85,797.1,0.875,RETRY,1,13115.68
EVT-004958,CUS-102954,2026-02-14T14:49:00+00:00,payment.failed,980.45,INR,card,repeated_failure,3,2,6,668,172095.35,109.31,185.1,0.702,STOP,0,0
EVT-004523,CUS-102108,2026-02-14T15:36:00+00:00,payment.failed,7014.26,INR,card,repeated_failure,0,0,2,640,15098.31,96.37,313.4,0.0,STOP,0,0
EVT-003538,CUS-100886,2026-02-14T16:25:00+00:00,subscription.failed,10503.34,INR,netbanking,transient_failure,1,1,2,1249,160790.69,117.21,723.5,0.642,WAIT,0,0
EVT-005784,CUS-102694,2026-02-14T16:34:00+00:00,checkout.abandoned,3134.53,INR,upi,customer_abandonment,1,2,1,649,5512.33,93.76,387.4,0.049,RETRY,1,3134.53
EVT-011509,CUS-101988,2026-02-14T17:14:00+00:00,payment.failed,2854.82,INR,wallet,insufficient_balance,0,6,4,67,5112.58,44.72,102.7,0.852,RETRY,1,2854.82
EVT-001665,CUS-102187,2026-02-14T17:22:00+00:00,subscription.failed,3254.24,INR,upi,insufficient_balance,3,0,3,1281,229619.58,68.41,157.0,0.0,STOP,0,0
EVT-006935,CUS-102396,2026-02-14T17:25:00+00:00,payment.failed,5213.66,INR,netbanking,network_error,0,0,1,1097,72677.98,60.88,45.3,0.369,PAYMENT_LINK,1,5213.66
EVT-004614,CUS-100944,2026-02-14T17:35:00+00:00,payment.failed,7857.99,INR,netbanking,repeated_failure,3,5,2,808,8065.49,52.55,664.4,0.186,RETRY,0,0
EVT-003840,CUS-101138,2026-02-14T17:37:00+00:00,checkout.abandoned,4596.23,INR,netbanking,customer_abandonment,0,0,1,1221,239119.11,7.2,251.0,0.0,PAYMENT_LINK,0,0
EVT-002150,CUS-102718,2026-02-14T17:50:00+00:00,payment.failed,4795.43,INR,wallet,insufficient_balance,1,0,2,798,123848.04,58.24,277.1,0.0,RETRY,0,0
EVT-010765,CUS-102599,2026-02-14T18:00:00+00:00,subscription.failed,11974.53,INR,wallet,expired_method,2,5,2,1245,94541.28,81.01,183.7,0.422,ALTERNATIVE_METHOD,1,11974.53
EVT-009809,CUS-102808,2026-02-14T18:01:00+00:00,checkout.abandoned,4397.31,INR,wallet,customer_abandonment,1,4,1,93,230716.59,61.58,605.2,0.657,PAYMENT_LINK,1,4397.31
EVT-004773,CUS-101084,2026-02-14T19:35:00+00:00,payment.failed,4168.89,INR,netbanking,network_error,2,1,0,46,84444.86,81.23,360.5,0.023,REMINDER,1,4168.89
EVT-010914,CUS-100633,2026-02-14T19:54:00+00:00,checkout.abandoned,8926.5,INR,card,customer_abandonment,0,1,5,906,38231.05,97.24,290.0,0.385,PAYMENT_LINK,1,8926.5
EVT-010851,CUS-102546,2026-02-14T20:01:00+00:00,payment.failed,463.63,INR,wallet,insufficient_balance,1,1,2,621,238535.8,111.01,208.7,0.661,RETRY,0,0
EVT-001396,CUS-102001,2026-02-14T20:28:00+00:00,payment.failed,3092.8,INR,wallet,expired_method,1,0,2,1104,178377.94,105.68,301.9,0.0,STOP,0,0
EVT-008738,CUS-102659,2026-02-14T20:57:00+00:00,payment.failed,2465.21,INR,netbanking,insufficient_balance,1,0,2,339,194340.71,101.14,83.6,0.237,PAYMENT_LINK,0,0
EVT-010875,CUS-101185,2026-02-14T21:24:00+00:00,payment.failed,5532.72,INR,netbanking,network_error,1,1,0,611,92865.52,57.9,211.4,0.458,REMINDER,0,0
EVT-002923,CUS-100359,2026-02-14T23:16:00+00:00,payment.failed,2067.79,INR,netbanking,repeated_failure,3,1,4,148,242088.98,101.63,726.9,0.688,STOP,0,0
EVT-011865,CUS-102277,2026-02-14T23:18:00+00:00,subscription.failed,11984.37,INR,upi,insufficient_balance,1,4,6,677,82935.21,67.0,248.3,0.764,REMINDER,0,0
EVT-005917,CUS-101477,2026-02-14T23:30:00+00:00,invoice.overdue,380.53,INR,upi,invoice_delay,3,1,1,767,131169.83,102.61,766.1,0.375,STOP,0,0
EVT-009527,CUS-101551,2026-02-15T00:14:00+00:00,payment.failed,1617.88,INR,upi,network_error,2,3,0,671,149655.08,33.63,715.8,0.552,STOP,1,1617.88
EVT-001549,CUS-100884,2026-02-15T00:38:00+00:00,payment.failed,3121.13,INR,card,network_error,2,1,3,1285,174364.14,56.8,32.0,0.62,REMINDER,0,0
EVT-003362,CUS-102387,2026-02-15T00:44:00+00:00,payment.failed,6080.23,INR,upi,repeated_failure,2,1,5,738,72063.51,63.13,730.3,0.478,STOP,0,0
EVT-004914,CUS-102283,2026-02-15T00:46:00+00:00,payment.failed,5196.47,INR,upi,repeated_failure,1,0,4,416,129942.2,52.63,388.0,0.878,STOP,1,5196.47
EVT-001482,CUS-100459,2026-02-15T00:57:00+00:00,payment.failed,6849.46,INR,card,repeated_failure,2,0,3,1078,64287.76,57.86,869.4,0.0,STOP,0,0
EVT-009858,CUS-101982,2026-02-15T00:58:00+00:00,payment.failed,12289.13,INR,netbanking,network_error,0,2,6,594,144041.5,59.46,347.6,0.609,PAYMENT_LINK,1,12289.13
EVT-000801,CUS-100669,2026-02-15T01:18:00+00:00,invoice.overdue,15974.14,INR,wallet,invoice_delay,0,0,0,653,235430.89,115.23,803.3,0.0,WAIT,0,0
EVT-002136,CUS-102251,2026-02-15T02:10:00+00:00,checkout.abandoned,4755.04,INR,netbanking,customer_abandonment,0,2,3,579,75957.24,57.63,437.5,0.838,WAIT,1,4755.04
EVT-000866,CUS-101896,2026-02-15T03:49:00+00:00,subscription.failed,2592.37,INR,card,insufficient_balance,0,1,0,821,131331.25,9.78,499.6,0.405,REMINDER,0,0
EVT-009773,CUS-100971,2026-02-15T03:59:00+00:00,invoice.overdue,5572.93,INR,card,invoice_delay,3,0,1,1393,241037.84,28.8,161.5,0.0,STOP,0,0
EVT-002476,CUS-102096,2026-02-15T04:11:00+00:00,invoice.overdue,1837.05,INR,card,invoice_delay,0,1,5,1399,202953.78,22.77,857.4,0.918,PAYMENT_LINK,0,0
EVT-009292,CUS-102647,2026-02-15T04:40:00+00:00,checkout.abandoned,1929.62,INR,netbanking,customer_abandonment,1,5,4,683,37762.77,18.37,868.5,0.125,PAYMENT_LINK,1,1929.62
EVT-001659,CUS-102292,2026-02-15T05:16:00+00:00,subscription.failed,9602.78,INR,upi,bank_decline,1,0,3,30,49825.84,85.79,130.9,0.0,STOP,0,0
EVT-007786,CUS-100275,2026-02-15T06:00:00+00:00,payment.failed,16552.83,INR,netbanking,network_error,0,1,3,577,100856.11,109.18,108.7,0.626,PAYMENT_LINK,1,16552.83
EVT-002993,CUS-100139,2026-02-15T06:21:00+00:00,checkout.abandoned,3771.19,INR,upi,customer_abandonment,0,2,5,1374,211167.65,14.83,120.9,0.035,REMINDER,1,3771.19
EVT-004176,CUS-101419,2026-02-15T06:30:00+00:00,payment.failed,2662.61,INR,wallet,insufficient_balance,2,4,6,1343,167043.02,117.88,368.1,0.483,STOP,0,0
EVT-000790,CUS-100001,2026-02-15T07:31:00+00:00,payment.failed,608.79,INR,upi,transient_failure,2,0,1,764,96222.1,73.81,18.0,0.0,STOP,0,0
EVT-006823,CUS-101615,2026-02-15T08:00:00+00:00,payment.failed,10026.87,INR,wallet,insufficient_balance,0,2,1,390,43200.19,94.11,704.6,0.507,STOP,0,0
EVT-008069,CUS-100491,2026-02-15T10:37:00+00:00,checkout.abandoned,3678.05,INR,upi,customer_abandonment,1,4,4,1350,113445.28,7.12,268.9,0.175,RETRY,0,0
EVT-001207,CUS-100326,2026-02-15T10:45:00+00:00,payment.failed,2242.1,INR,card,repeated_failure,2,1,3,624,35798.87,68.54,467.1,0.039,STOP,0,0
EVT-004679,CUS-101137,2026-02-15T10:55:00+00:00,payment.degraded,7226.46,INR,card,systemic_degradation,1,1,1,28,112435.13,39.11,670.1,0.64,PAYMENT_LINK,1,7226.46
EVT-008372,CUS-102109,2026-02-15T11:04:00+00:00,payment.failed,1217.4,INR,upi,network_error,2,3,3,874,30273.62,41.87,751.1,0.154,WAIT,0,0
EVT-007628,CUS-102320,2026-02-15T11:10:00+00:00,checkout.abandoned,4052.98,INR,card,customer_abandonment,1,5,0,521,124441.24,85.77,730.9,0.896,WAIT,1,4052.98
EVT-003407,CUS-101666,2026-02-15T12:01:00+00:00,subscription.failed,11001.16,INR,netbanking,bank_decline,3,0,4,61,116504.05,69.44,874.5,0.0,STOP,0,0
EVT-010234,CUS-102302,2026-02-15T12:17:00+00:00,subscription.failed,3038.99,INR,wallet,bank_decline,3,3,2,711,249513.25,29.68,103.5,0.187,ALTERNATIVE_METHOD,0,0
EVT-005924,CUS-100457,2026-02-15T12:42:00+00:00,checkout.abandoned,2236.7,INR,wallet,customer_abandonment,1,0,1,302,132599.73,53.14,128.9,0.012,WAIT,0,0
EVT-004287,CUS-102449,2026-02-15T12:49:00+00:00,checkout.abandoned,1773.16,INR,netbanking,customer_abandonment,1,1,2,769,60347.53,71.89,766.2,0.031,REMINDER,0,0
EVT-010608,CUS-100511,2026-02-15T12:52:00+00:00,payment.failed,5289.02,INR,upi,transient_failure,0,2,1,88,87544.69,70.41,856.2,0.261,ALTERNATIVE_METHOD,1,5289.02
EVT-011922,CUS-100673,2026-02-15T13:00:00+00:00,checkout.abandoned,6613.91,INR,card,customer_abandonment,0,4,0,1146,235463.02,101.91,803.0,0.33,ALTERNATIVE_METHOD,1,6613.91
EVT-010449,CUS-102293,2026-02-15T13:09:00+00:00,payment.failed,2082.3,INR,upi,transient_failure,1,6,4,30,127886.77,84.95,318.5,0.672,ALTERNATIVE_METHOD,0,0
EVT-005625,CUS-101724,2026-02-15T13:34:00+00:00,invoice.overdue,4209.78,INR,wallet,invoice_delay,2,3,6,61,218504.8,18.0,766.6,0.782,STOP,0,0
EVT-007027,CUS-102806,2026-02-15T14:00:00+00:00,invoice.overdue,1558.24,INR,wallet,invoice_delay,1,4,0,563,22102.54,101.83,30.2,0.643,RETRY,1,1558.24
EVT-001392,CUS-101999,2026-02-15T14:10:00+00:00,invoice.overdue,9404.91,INR,card,invoice_delay,0,0,1,291,220041.49,9.55,138.7,0.0,RETRY,1,9404.91
EVT-006309,CUS-100517,2026-02-15T14:37:00+00:00,payment.failed,12472.31,INR,card,repeated_failure,1,2,3,824,153490.97,85.06,47.9,0.341,RETRY,0,0
EVT-008072,CUS-100281,2026-02-15T15:05:00+00:00,checkout.abandoned,2487.94,INR,upi,customer_abandonment,1,2,5,404,204249.95,51.92,509.2,0.141,STOP,0,0
EVT-003138,CUS-102624,2026-02-15T16:39:00+00:00,invoice.overdue,4743.7,INR,netbanking,invoice_delay,2,1,0,1203,212956.3,71.8,80.9,0.333,STOP,0,0
EVT-000203,CUS-101774,2026-02-15T17:25:00+00:00,payment.failed,1748.65,INR,wallet,repeated_failure,0,0,0,866,172410.99,105.59,409.6,0.0,ALTERNATIVE_METHOD,1,1748.65
EVT-010646,CUS-101369,2026-02-15T17:30:00+00:00,payment.failed,3928.05,INR,wallet,insufficient_balance,2,5,3,1191,76366.21,84.5,102.3,0.783,PAYMENT_LINK,1,3928.05
EVT-000934,CUS-100576,2026-02-15T17:35:00+00:00,payment.failed,7234.23,INR,netbanking,bank_decline,0,0,1,385,22369.39,19.3,193.0,0.0,STOP,0,0
EVT-009491,CUS-102151,2026-02-15T18:08:00+00:00,checkout.abandoned,2926.08,INR,netbanking,customer_abandonment,1,4,0,875,143427.04,64.82,118.4,0.308,ALTERNATIVE_METHOD,0,0
EVT-007056,CUS-100615,2026-02-15T18:18:00+00:00,payment.failed,3370.95,INR,upi,transient_failure,3,5,6,459,126087.74,110.48,139.0,0.776,RETRY,0,0
EVT-009093,CUS-100214,2026-02-15T19:33:00+00:00,payment.failed,2809.8,INR,card,transient_failure,0,4,3,1219,58600.25,107.19,26.3,0.845,PAYMENT_LINK,1,2809.8
EVT-010827,CUS-101118,2026-02-15T19:37:00+00:00,payment.failed,488.39,INR,card,bank_decline,3,1,3,866,62696.34,63.13,206.4,0.943,STOP,0,0
EVT-003022,CUS-100553,2026-02-15T20:11:00+00:00,payment.failed,10339.02,INR,wallet,insufficient_balance,0,1,3,990,81516.27,86.72,621.1,0.045,PAYMENT_LINK,0,0
EVT-005251,CUS-100563,2026-02-15T20:17:00+00:00,invoice.overdue,12231.9,INR,netbanking,invoice_delay,3,3,3,554,94297.36,91.84,878.2,0.453,ALTERNATIVE_METHOD,1,12231.9
EVT-006119,CUS-100789,2026-02-15T21:36:00+00:00,payment.degraded,3675.45,INR,netbanking,systemic_degradation,2,0,4,462,179842.48,85.44,861.3,0.813,STOP,0,0
EVT-006075,CUS-100821,2026-02-15T22:00:00+00:00,payment.failed,6199.62,INR,card,network_error,0,0,2,424,57112.29,6.76,581.6,0.0,PAYMENT_LINK,0,0
EVT-011710,CUS-100867,2026-02-15T22:07:00+00:00,payment.failed,2738.72,INR,netbanking,expired_method,3,4,0,768,167470.02,78.96,570.9,0.508,PAYMENT_LINK,0,0
EVT-009803,CUS-100384,2026-02-15T22:22:00+00:00,invoice.overdue,4684.67,INR,card,invoice_delay,0,3,6,1152,53083.18,7.65,746.3,0.79,ALTERNATIVE_METHOD,0,0
EVT-009815,CUS-102617,2026-02-15T23:48:00+00:00,subscription.failed,4916.27,INR,card,insufficient_balance,0,3,1,1364,213780.35,72.05,478.8,0.872,ALTERNATIVE_METHOD,0,0
EVT-000196,CUS-101184,2026-02-16T00:03:00+00:00,checkout.abandoned,7149.48,INR,upi,customer_abandonment,0,0,3,501,64348.84,14.86,860.6,0.0,PAYMENT_LINK,0,0
EVT-004668,CUS-102736,2026-02-16T00:39:00+00:00,invoice.overdue,5157.38,INR,netbanking,invoice_delay,2,2,4,427,64620.75,59.73,547.6,0.558,STOP,0,0
EVT-002263,CUS-102311,2026-02-16T00:47:00+00:00,payment.failed,2697.04,INR,upi,repeated_failure,0,3,2,856,147682.32,113.01,462.5,0.851,HUMAN_REVIEW,0,0
EVT-009778,CUS-100564,2026-02-16T00:55:00+00:00,payment.failed,5620.52,INR,netbanking,transient_failure,2,1,1,659,146399.92,95.72,665.4,0.171,PAYMENT_LINK,0,0
EVT-006438,CUS-100656,2026-02-16T00:58:00+00:00,checkout.abandoned,2200.73,INR,card,customer_abandonment,0,2,0,210,118928.27,18.68,23.4,0.253,RETRY,1,2200.73
EVT-005102,CUS-100758,2026-02-16T01:22:00+00:00,subscription.failed,5325.92,INR,card,expired_method,1,4,3,885,229226.96,87.9,278.4,0.898,PAYMENT_LINK,0,0
EVT-003302,CUS-101349,2026-02-16T01:40:00+00:00,payment.failed,4834.32,INR,netbanking,network_error,3,2,5,437,179698.44,46.74,727.5,0.924,PAYMENT_LINK,0,0
EVT-005187,CUS-101221,2026-02-16T01:55:00+00:00,subscription.failed,5259.59,INR,netbanking,insufficient_balance,1,2,0,955,146208.59,46.86,61.5,0.87,STOP,0,0
EVT-008482,CUS-100241,2026-02-16T02:04:00+00:00,checkout.abandoned,24549.46,INR,wallet,customer_abandonment,1,5,5,178,215096.63,90.05,689.5,0.542,RETRY,1,24549.46
EVT-011473,CUS-100450,2026-02-16T04:27:00+00:00,invoice.overdue,4619.65,INR,wallet,invoice_delay,1,4,4,29,205911.9,43.5,387.0,0.271,ALTERNATIVE_METHOD,0,0
EVT-009610,CUS-102705,2026-02-16T04:30:00+00:00,payment.failed,10586.33,INR,wallet,insufficient_balance,3,4,4,221,59875.88,97.8,823.6,0.097,PAYMENT_LINK,0,0
EVT-001341,CUS-101959,2026-02-16T05:34:00+00:00,payment.failed,1339.72,INR,netbanking,repeated_failure,1,1,5,870,234243.65,87.01,591.7,0.482,STOP,0,0
EVT-001074,CUS-102994,2026-02-16T05:48:00+00:00,payment.failed,1875.65,INR,wallet,repeated_failure,1,0,1,234,173184.53,20.65,220.6,0.0,STOP,0,0
EVT-000584,CUS-100216,2026-02-16T06:03:00+00:00,payment.failed,2866.24,INR,card,expired_method,1,0,1,1296,140783.91,46.69,865.3,0.0,PAYMENT_LINK,0,0
EVT-006190,CUS-102010,2026-02-16T06:30:00+00:00,invoice.overdue,3725.61,INR,wallet,invoice_delay,2,1,1,269,18372.24,28.97,685.5,0.043,PAYMENT_LINK,0,0
EVT-008876,CUS-100867,2026-02-16T06:51:00+00:00,payment.failed,8118.6,INR,netbanking,repeated_failure,2,3,4,768,167470.02,81.8,55.6,0.412,PAYMENT_LINK,0,0
EVT-006047,CUS-102500,2026-02-16T07:26:00+00:00,checkout.abandoned,4440.24,INR,upi,customer_abandonment,0,1,2,1329,16001.76,79.24,898.9,0.655,PAYMENT_LINK,0,0
EVT-005025,CUS-101736,2026-02-16T07:39:00+00:00,subscription.failed,3252.99,INR,card,insufficient_balance,2,0,2,758,172875.59,112.01,481.9,0.0,STOP,0,0
EVT-009421,CUS-100693,2026-02-16T08:11:00+00:00,payment.failed,1994.95,INR,netbanking,bank_decline,3,1,2,109,81627.28,11.96,117.4,0.45,STOP,0,0
EVT-008526,CUS-100450,2026-02-16T08:42:00+00:00,payment.failed,7149.22,INR,card,repeated_failure,3,3,1,29,205911.9,2.79,400.2,0.605,STOP,0,0
EVT-006682,CUS-102408,2026-02-16T09:04:00+00:00,payment.failed,5369.75,INR,netbanking,repeated_failure,1,2,5,389,28838.34,92.69,522.6,0.168,STOP,0,0
EVT-009960,CUS-100705,2026-02-16T10:04:00+00:00,payment.failed,2255.58,INR,upi,bank_decline,0,1,5,672,63994.67,29.8,295.2,0.714,PAYMENT_LINK,0,0
EVT-005376,CUS-100186,2026-02-16T10:07:00+00:00,checkout.abandoned,6440.03,INR,wallet,customer_abandonment,1,1,1,693,60695.38,39.67,430.5,0.422,RETRY,1,6440.03
EVT-003349,CUS-102528,2026-02-16T11:05:00+00:00,payment.failed,11876.42,INR,upi,insufficient_balance,3,1,1,783,142417.61,29.08,721.3,0.746,STOP,0,0
EVT-007484,CUS-102982,2026-02-16T12:07:00+00:00,invoice.overdue,3677.98,INR,card,invoice_delay,0,1,1,1100,193427.25,48.99,664.3,0.895,STOP,0,0
EVT-002811,CUS-102477,2026-02-16T12:56:00+00:00,payment.failed,8777.0,INR,netbanking,repeated_failure,1,1,2,930,89612.12,91.83,159.3,0.388,PAYMENT_LINK,0,0
EVT-000568,CUS-101827,2026-02-16T13:40:00+00:00,payment.failed,6223.32,INR,netbanking,network_error,0,0,4,162,35808.96,72.71,889.1,0.0,PAYMENT_LINK,0,0
EVT-007104,CUS-101551,2026-02-16T13:58:00+00:00,payment.failed,4946.59,INR,upi,repeated_failure,3,1,1,671,149655.08,70.37,31.8,0.799,STOP,0,0
EVT-008965,CUS-101701,2026-02-16T14:27:00+00:00,checkout.abandoned,46229.19,INR,netbanking,customer_abandonment,0,3,6,902,27373.46,74.33,663.7,0.46,STOP,0,0
EVT-002318,CUS-101283,2026-02-16T14:30:00+00:00,payment.failed,7968.55,INR,card,expired_method,2,0,3,56,239438.46,35.06,572.6,0.0,STOP,0,0
EVT-010448,CUS-100004,2026-02-16T14:47:00+00:00,checkout.abandoned,1407.79,INR,card,customer_abandonment,0,0,3,601,235853.04,113.72,658.8,0.569,RETRY,0,0
EVT-001748,CUS-102790,2026-02-16T15:06:00+00:00,checkout.abandoned,5632.2,INR,netbanking,customer_abandonment,1,1,2,323,192384.25,10.83,224.2,0.373,ALTERNATIVE_METHOD,0,0
EVT-008354,CUS-102980,2026-02-16T15:07:00+00:00,subscription.failed,5274.77,INR,card,bank_decline,0,4,6,1132,98608.12,61.11,546.0,0.583,PAYMENT_LINK,0,0
EVT-011093,CUS-101264,2026-02-16T15:10:00+00:00,payment.failed,16151.71,INR,netbanking,bank_decline,1,7,2,318,151991.86,9.92,597.2,0.684,RETRY,1,16151.71
EVT-008645,CUS-100961,2026-02-16T16:29:00+00:00,invoice.overdue,670.41,INR,card,invoice_delay,2,4,6,60,104826.1,9.92,265.8,0.544,STOP,0,0
